HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
7214;Ludwig-Thoma-Straße;Weichs (Kr Dachau);de:09174:7214;48,3810397;11,415009
7215;Schule;Weichs (Kr Dachau);de:09174:7215;48,3824895;11,411847
7216;Maibaum;Ebersbach (Kr DAH);de:09174:7216;48,3891771;11,4381407
7217;Ziegelberg/Petershsn;Ziegelberg (Petershausen);de:09174:7217;48,403999;11,4494145
7218;Jedenhofen, Ort;Jedenhofen;de:09174:7218;48,3765169;11,4405481
7219;Arnberg;Arnberg;de:09174:7219;48,4165689;11,2459641
7220;Pasenbach;Pasenbach;de:09174:7220;48,3619317;11,4401888
7221;Haag;Haag (Altomünster);de:09174:7221;48,4285098;11,2369091
7222;Indersdorfer Straße;Esterhofen;de:09174:7222;48,3631792;11,4513818
7223;Lauterbach, Abzw.;Lauterbach (Altomünster);de:09174:7223;48,4298152;11,2501951
7224;Sparkasse;Esterhofen;de:09174:7224;48,3639491;11,4560441
7225;Abzw.Lauterbach;Randelsried;de:09174:7225;48,4284741;11,2595556
7226;Freisinger Straße;Vierkirchen (b DAH);de:09174:7226;48,3644803;11,4663298
7227;Milbertshofen, Ort;Milbertshofen (Vierkirchen);de:09174:7227;48,3587683;11,5039153
7228;Rettenbach;Rettenbach (Kr DAH);de:09174:7228;48,3674524;11,4799213
7229;Seniorenwohnpark;Ebersbach (Kr DAH);de:09174:7229;48,3905492;11,4407188
7230;Giebing;Giebing (Kr DAH);de:09174:7230;48,3679895;11,505155
7232;Breitenwiesen, Abzw.;Breitenwiesen (Weichs);de:09174:7232;48,3699529;11,419815
7234;Kriegerdenkmal;Weichs (Kr Dachau);de:09174:7234;48,3785934;11,4144251
7236;Aufhausen;Aufhausen (Kr DAH);de:09174:7236;48,394671;11,4265075
7237;Ringstraße;Weichs (Kr Dachau);de:09174:7237;48,3813618;11,4199049
7238;Edenpfaffenhofen;Edenpfaffenhofen;de:09174:7238;48,3995559;11,416635
7239;Fränking;Fränking (Kr DAH);de:09174:7239;48,4009455;11,3975638
7240;Eglersried;Eglersried;de:09174:7240;48,4128007;11,4006899
7241;Rettenbacher Feld;Giebing (Kr DAH);de:09174:7241;48,367709;11,5014539
7242;Stachusried, Abzw.;Stachusried;de:09174:7242;48,4164437;11,3916618
7244;Hartwigshausen;Hartwigshausen;de:09174:7244;48,4183576;11,3851041
7245;Berg;Berg (Markt Indersdorf);de:09174:7245;48,417815;11,38037
7246;Lanzenried;Lanzenried (Kr DAH);de:09174:7246;48,4157342;11,3789866
7247;Albertshof, Abzw.;Albertshof (Weichs);de:09174:7247;48,3708302;11,4248186
7248;Tafern;Tafern (Obb);de:09174:7248;48,4100459;11,3794986
7249;Fränking, Abzw.;Fränking (Kr DAH);de:09174:7249;48,4020012;11,4125027
7250;Ainhofen;Ainhofen (Obb);de:09174:7250;48,4025558;11,3790495
7251;Gundackersdorf;Gundackersdorf;de:09174:7251;48,3858483;11,3780793
7252;Abzw. Unterumbach;Höfa;de:09174:7252;48,3129059;11,1891277
7253;Edenholzhausen;Edenholzhausen (Weichs);de:09174:7253;48,3925415;11,3873589
7254;Wagenhofen;Wagenhofen (Kr DAH);de:09174:7254;48,3019119;11,1720058
7255;Nord;Erlhausen;de:09174:7255;48,3843211;11,3954887
7256;Pfaffenhofen;Pfaffenhofen (Glonn);de:09174:7256;48,2952785;11,163867
7257;Erlbach;Erlbach (Weichs);de:09174:7257;48,3796614;11,4024506
7258;Egenburg;Egenburg;de:09174:7258;48,292589;11,1524674
7259;Ainhofer Straße;Glonn (Kr Dachau);de:09174:7259;48,3696426;11,3817893
7260;Ebersried, Abzw.;Ebersried;de:09174:7260;48,286331;11,1444994
7261;Kreisstraße;Ebersried;de:09174:7261;48,2838204;11,1474099
7262;Kaltenbach, Abzw.;Kaltenbach (Kr DAH);de:09174:7262;48,2886861;11,1414541
7263;Bayerzell;Bayerzell;de:09174:7263;48,279313;11,1306653
7264;Miesberg;Miesberg (Obb);de:09174:7264;48,3101277;11,1289316
7265;Wagenhofen, Abzw.;Wagenhofen (Kr DAH);de:09174:7265;48,2977108;11,1702361
7266;Stockach, Ort;Stockach (Kr Dachau);de:09174:7266;48,3050191;11,1356689
7267;Höfa;Höfa;de:09174:7267;48,3099604;11,1910051
7268;Oberumbach;Oberumbach;de:09174:7268;48,3115975;11,1485238
7269;Jedenhofener Straße;Pasenbach;de:09174:7269;48,3671838;11,4439528
7270;Unterumbach;Unterumbach;de:09174:7270;48,3137184;11,1646396
7271;Weitenried;Weitenried;de:09174:7271;48,2927982;11,1278536
7272;Prittlbach, Abzw.;Prittlbach;de:09174:7272;48,2831449;11,4574904
7273;Nord;Jedenhofen;de:09174:7273;48,3804132;11,4438809
7274;Schule;Hebertshausen;de:09174:7274;48,2908737;11,4720161
7275;Am Eichenberg;Hebertshausen;de:09174:7275;48,2909573;11,4664645
7276;Maibaum;Prittlbach;de:09174:7276;48,286056;11,4500793
7277;Robert-Bosch-Straße;Odelzhausen;de:09174:7277;48,3050251;11,2026114
7278;Dorfstraße;Prittlbach;de:09174:7278;48,2870841;11,4428299
7279;Oskar-von-Miller-Straße;Odelzhausen;de:09174:7279;48,3048159;11,205495
7280;Goppertshofen;Goppertshofen (DAH);de:09174:7280;48,2919794;11,4356883
7281;Hollerschlag;Hollerschlag;de:09174:7281;48,419222;11,3462879
7282;Abzw. Oberweilbach;Pellheim;de:09174:7282;48,29489;11,4205876
7283;Dorfstraße;Ebersbach (Kr DAH);de:09174:7283;48,388676;11,4426682
7284;Oberweilbach;Oberweilbach;de:09174:7284;48,3058317;11,4288521
7285;Erlbachbrücke;Weichs (Kr Dachau);de:09174:7285;48,3772926;11,4079932
7286;Arzbach, Abzw.;Arzbach (Kr Dachau);de:09174:7286;48,3059572;11,4363979
7287;Mitterfeldstraße;Ainhofen (Obb);de:09174:7287;48,3992935;11,3801275
7288;Unterweilbach;Unterweilbach;de:09174:7288;48,3056764;11,4488396
7289;Ort;Ebersried;de:09174:7289;48,2824275;11,1481196
7290;Reipertshofen;Reipertshofen;de:09174:7290;48,3094287;11,4571221
7291;Süd;Erlhausen;de:09174:7291;48,3815528;11,399055
7292;Purtlhof;Purtlhof;de:09174:7292;48,3094287;11,4665993
7293;Schönberg;Schönberg (Markt Indersdorf);de:09174:7293;48,4024365;11,3170657
7294;Purtlhofer Straße;Ampermoching;de:09174:7294;48,3055628;11,4871258
7295;Asbacher Straße;Vierkirchen (b DAH);de:09174:7295;48,3651129;11,4569873
7296;Lotzbach;Lotzbach;de:09174:7296;48,3152119;11,4929379
7297;Ost;Senkenschlag;de:09174:7297;48,3998064;11,3288876
7298;Sulzrain;Sulzrain;de:09174:7298;48,3168607;11,5140753
7299;West;Senkenschlag;de:09174:7299;48,4004088;11,3221682
7300;Amperpettenbach, Ort;Amperpettenbach;de:09174:7300;48,324668;11,5296251
7301;Aussiedlerhöfe;Amperpettenbach;de:09174:7301;48,3212633;11,5395694
7302;Maibaum;Ottershausen;de:09174:7302;48,3068475;11,5375033
7303;Culmweg;Haimhausen;de:09174:7303;48,3051685;11,5557301
7304;Mühlenstraße;Ottershausen;de:09174:7304;48,3024377;11,5294454
7305;Leitenweg;Ottershausen;de:09174:7305;48,3074629;11,5404767
7306;Inhausen;Inhausen (Kr DAH);de:09174:7306;48,3046546;11,5635904
7307;Lochhausen;Lochhausen (Markt Indersdorf);de:09174:7307;48,3989356;11,340943
7308;Moosweg;Inhausermoos;de:09174:7308;48,2968921;11,5770292
7309;Birkenweg;Inhausermoos;de:09174:7309;48,2922543;11,5660338
7310;Ringstraße;Inhausermoos;de:09174:7310;48,2930612;11,5671028
7311;Abzw.;Eichstock;de:09174:7311;48,4000569;11,3518665
7312;Georg-Queri-Straße;Hebertshausen;de:09174:7312;48,2864565;11,4662579
7313;Abzw.;Edenholzhausen (Weichs);de:09174:7313;48,3970091;11,379858
7314;Alte Dorfstraße;Hebertshausen;de:09174:7314;48,2897978;11,4713693
7315;Kanalweg;Inhausermoos;de:09174:7315;48,2994498;11,5763375
7316;Von-Mandl-Straße;Hebertshausen;de:09174:7316;48,2919077;11,4764448
7317;Ost;Oberzeitlbach;de:09174:7317;48,3707227;11,2392806
7318;Deutenhofen;Deutenhofen (Ampermoching);de:09174:7318;48,2950872;11,48064
7319;Zillhofen Abzw.;Weichs (Kr Dachau);de:09174:7319;48,3720356;11,4119817
7320;Maibaum;Ampermoching;de:09174:7320;48,3042901;11,4885541
7321;Wiesenweg;Ampermoching;de:09174:7321;48,3005255;11,4924169
7322;Kaltmühle;Kaltmühle;de:09174:7322;48,2974419;11,5011844
7323;Aussiedlerhof;Ebersbach (Kr DAH);de:09174:7323;48,3937405;11,4532683
7324;Realschule;Weichs (Kr Dachau);de:09174:7324;48,3762305;11,4151258
7325;Piflitz;Piflitz (Obb);de:09174:7325;48,3805564;11,4963784
7326;Zieglberg (Lkr. DAH);Zieglberg;de:09174:7326;48,3217292;11,4843859
7327;Dietenhausen;Dietenhausen (Kr DAH);de:09174:7327;48,2998203;11,1865854
7328;Schönbrunn;Schönbrunn (Kr DAH);de:09174:7328;48,32775;11,4769209
7329;Mitterwiedenhof;Mitterwiedenhof;de:09174:7329;48,3566194;11,4880061
7330;Brücke;Ottershausen;de:09174:7330;48,3029815;11,5285471
7331;Ortsstraße;Mittermarbach;de:09174:7331;48,4265606;11,5016965
7332;Pfaffenhofen/Alto.,Pfaffenberg;Pfaffenhofen (Altomünster);de:09174:7332;48,3955657;11,206573
7333;Am Hochfeld;Kreuzholzhausen;de:09174:7333;48,2719352;11,3231114
7334;Oberndorf;Oberndorf (Haimhausen);de:09174:7334;48,3372396;11,5433244
7335;Steffelberg/Grubhof;Arnbach (Kr Dachau);de:09174:7335;48,3327369;11,3486595
7336;Westerndorf;Westerndorf (Haimhausen);de:09174:7336;48,3371858;11,5292209
7337;Am Hängering;Arnbach (Kr Dachau);de:09174:7337;48,339646;11,345174
7338;Westerholzhausen;Westerholzhausen;de:09174:7338;48,3686579;11,3386792
7339;Gittersbach;Gittersbach;de:09174:7339;48,366778;11,3522348
7340;Eichhofen;Eichhofen (Markt Indersdorf);de:09174:7340;48,3730321;11,3223838
7341;Berghofer Straße;Arnbach (Kr Dachau);de:09174:7341;48,3358363;11,3426767
7342;Tiefenlachen;Tiefenlachen;de:09174:7342;48,3781936;11,3073819
7343;Ilmstraße;Pipinsried;de:09174:7343;48,4053945;11,2928022
7344;Arnzell;Arnzell;de:09174:7344;48,3827579;11,3151883
7345;Aberl;Aberl;de:09174:7345;48,386427;11,3270011
7346;Kattalaich;Kattalaich;de:09174:7346;48,3882763;11,3281599
7347;Harreszell, Abzw.;Harreszell;de:09174:7347;48,3954882;11,3209914
7348;Wagenried;Wagenried;de:09174:7348;48,400868;11,3130952
7349;Senkenschlag, Abzw.;Senkenschlag;de:09174:7349;48,3997169;11,3184851
7350;Sigmertshausen;Sigmertshausen;de:09174:7350;48,319519;11,4154402
7351;Inzemooser Straße;Röhrmoos (Kr DAH);de:09174:7351;48,3322651;11,4426322
7352;Kindergarten;Großinzemoos;de:09174:7352;48,3383204;11,4233993
7353;Rienshofen;Rienshofen;de:09174:7353;48,3243992;11,3328671
7354;Maibaum;Großinzemoos;de:09174:7354;48,3377292;11,4268758
7355;Weiherstraße;Oberroth (b Dachau);de:09174:7355;48,3075287;11,3298847
7356;Finkenweg;Großinzemoos;de:09174:7356;48,3350898;11,4349786
7357;Lindach, Abzw. Kappelhof;Lindach (Schwabhausen);de:09174:7357;48,3075466;11,3117747
7358;Feldstraße;Höfa;de:09174:7358;48,3126729;11,1880048
7359;Westergasse;Oberroth (b Dachau);de:09174:7359;48,3085026;11,3242972
7360;Riedenzhofen;Riedenzhofen;de:09174:7360;48,3382547;11,4498367
7361;Schule;Röhrmoos (Kr DAH);de:09174:7361;48,3282278;11,4592421
7362;Arzbach;Arzbach (Kr Dachau);de:09174:7362;48,3108028;11,4360566
7363;Gewerbegebiet;Ampermoching;de:09174:7363;48,3008542;11,4853381
7364;Maibaum;Röhrmoos (Kr DAH);de:09174:7364;48,3270571;11,4589007
7365;Eisolzrieder See;Bergkirchen (Kr DAH);de:09174:7365;48,2435682;11,3377
7366;Hausnummer 62;Schiltberg;de:09771:2506;48,4631422;11,2485602
7368;Kopernikusstraße Abzw.;Dachau;de:09174:7368;48,2559026;11,4743428
7369;Assenhausen;Assenhausen (Dachau);de:09174:7369;48,2984937;11,3997736
7370;Rudelzhofen;Rudelzhofen;de:09174:7370;48,3368634;11,4861826
7371;Raiffeisenweg;Hohenzell (b Aichach);de:09174:7371;48,3502916;11,1816537
7372;Durchsamsried, Abzw.;Durchsamsried;de:09174:7372;48,3295776;11,496082
7373;Gänsstall;Lotzbach;de:09174:7373;48,3247815;11,494483
7374;Schulstraße;Biberbach (Röhrmoos);de:09174:7374;48,3457542;11,4934859
7375;Lindenhof;Biberbach (Röhrmoos);de:09174:7375;48,3462916;11,4963066
7376;Maibaum;Biberbach (Röhrmoos);de:09174:7376;48,3462378;11,4962167
7377;Blumenstraße;Röhrmoos (Kr DAH);de:09174:7377;48,3295298;11,4499445
7378;Asbach (b.Petershausen);Asbach (Petershausen);de:09174:7378;48,3926787;11,4611196
7379;Wasenhof, Abzw.;Wasenhof;de:09174:7379;48,40054;11,4562327
7380;Rettenbacher Straße;Kollbach (Obb);de:09174:7380;48,392792;11,4852932
7381;Westenstraße;Kollbach (Obb);de:09174:7381;48,3934243;11,4828319
7382;Schmiedstraße;Kollbach (Obb);de:09174:7382;48,3922552;11,492884
7383;Freisinger Straße;Petershausen;de:09174:7383;48,4050009;11,4766065
7384;Bachfeldstraße;Kollbach (Obb);de:09174:7384;48,3938657;11,4832271
7385;Carl-von-Linde-Straße;Odelzhausen;de:09174:7385;48,3008542;11,2088187
7386;Am Klosterweiher;Altomünster;de:09174:7386;48,3917959;11,259861
7387;Steinfeldstraße;Feldgeding;de:09174:7387;48,2448245;11,3703448
7388;Gärtnerei;Lukka;de:09174:7388;48,3012067;11,2068694
7389;Straßbach;Straßbach;de:09174:7389;48,3450557;11,4072027
7390;Mittlerer Heuweg;Haimhausen;de:09174:7390;48,3039495;11,544052
7391;Ackerstraße;Karlsfeld (Obb);de:09174:7391;48,2171787;11,4570143
7392;Landratsamt;Aichach;de:09771:2321;;
7393;Einkaufsmärkte West;Karlsfeld (Obb);de:09174:7393;48,227431;11,4617304
7394;Röntgenstraße;Dachau;de:09174:7394;48,2584086;11,4725282
7395;Newtonstraße Süd;Dachau;de:09174:7395;48,2606154;11,4709921
7396;Newtonstraße Nord;Dachau;de:09174:7396;48,261973;11,4712526
7397;Augsburger Straße;Aichach;de:09771:2304;;
7398;Firma Zorn;Aichach;de:09771:2322;;
7399;Petershausen (S) Ost;Petershausen;de:09174:7399;48,4126039;11,4699141
7400;Bahnhof;Aichach;de:09771:2300;48,461242;11,1223918
7401;Sparkasse;Aichach;de:09771:2303;48,4618436;11,1314738
7402;Flurstraße;Oberroth (b Dachau);de:09174:7402;48,3068654;11,3344481
7403;Freisinger Straße;Aichach;de:09771:2330;48,4603484;11,1427387
7405;Bürgerhaus;Klingen (b Aichach);de:09771:2323;48,4339756;11,1498713
7406;Am Maibaum;Klingen (b Aichach);de:09771:2327;48,432122;11,1538149
7407;Alte Kreisstraße;Amperpettenbach;de:09174:7407;48,3244888;11,5316463
7409;Brackenhof ;Dasing;de:09771:2103;;
7410;Grüntenstraße;Dasing;de:09771:2182;;
7411;Innovationspark;Pfaffenhofen (Glonn);de:09174:7411;48,2948243;11,1474279
7412;Schulzentrum;Aichach;de:09771:2302;48,4594727;11,1448317
7500;Unterschleißheim (S/R) Ost;Unterschleißheim;de:09184:7500;48,2726946;11,5682527
7501;Unterschleißheim (S/R) West;Unterschleißheim;de:09184:7501;48,2727364;11,5677137
7502;Würmbachstraße;Riedmoos;de:09184:7502;48,2694598;11,5329758
7503;Am Klösterlmoos;Riedmoos;de:09184:7503;48,2739262;11,5330746
7504;Buchenstraße;Lohhof (Kr München);de:09184:7504;48,2848127;11,5815477
7505;Lohhof (S) Süd;Lohhof (Kr München);de:09184:7505;48,2880525;11,5827874
7506;Waldfriedhof;Lohhof (Kr München);de:09184:7506;48,2708051;11,5760949
7507;Margaretenanger;Lohhof (Kr München);de:09184:7507;48,2744584;11,5852128
7508;Südliche Ingolstädter Straße;Lohhof (Kr München);de:09184:7508;48,2777885;11,5887702
7509;Kiebitzstraße;Lohhof (Kr München);de:09184:7509;48,2803831;11,5875485
7510;Finkenweg;Lohhof (Kr München);de:09184:7510;48,2846812;11,5856351
7512;Morsestraße;Unterschleißheim;de:09184:7512;48,291806;11,5710913
7513;Dieselstraße;Unterschleißheim;de:09184:7513;48,282033;11,5717651
7515;Röntgenstraße Ost;Unterschleißheim;de:09184:7515;48,2831808;11,5681449
7516;Lohhof (S) Nord;Lohhof (Kr München);de:09184:7516;48,2893316;11,5800296
7900;Hbf;Ingolstadt;de:09161:9000;48,7444226;11,43744
7915;Baar-Ebenhausen;Baar-Ebenhausen;de:09186:9024;48,6743205;11,460895
7920;Rohrbach (Ilm);Rohrbach (Ilm);de:09186:8181;48,6061523;11,5732922
7930;Pfaffenhofen (Ilm);Pfaffenhofen (Ilm);de:09186:8134;48,5225736;11,5120001
7931;Evangelische Kirche;Pfaffenhofen (Ilm);de:09186:8967;48,5276306;11,510482
7934;Kirche;Hettenshausen;de:09186:8137;48,4999475;11,5050652
7935;Starzenbachstraße;Ilmmünster;de:09186:8138;48,4909586;11,5043914
7936;Feuerwehrhaus;Ilmmünster;de:09186:8140;48,4866957;11,5081554
7938;Busbahnhof;Pfaffenhofen (Ilm);de:09186:8134:2;48,5226093;11,5124583
7939;Pfarrhof;Ilmmünster;de:09186:8139;48,4874459;11,5031248
7940;Reichertshausen (Ilm);Reichertshausen (Ilm);de:09186:8141;48,471207;11,5102754
7950;Paindorf;Paindorf (Oberbayern);de:09186:9019;48,4428018;11,4874222
7951;Schloßberg (Altomünster);Schloßberg (Altomünster);de:09174:7951;48,3749596;11,1776831
7952;Rametsried;Rametsried;de:09174:7952;48,3608813;11,1686461
7999;Oberdorf (DAH) Ort;Oberdorf (Tandern);de:09174:7999;48,441026;11,3071393
8000;Füssen;Füssen;de:09777:1400;47,5701819;10,6977043
8002;Maximiliansplatz;München;de:09162:8002;48,1422867;11,5710554
8006;Pariser Straße;München;de:09162:8006;48,1268131;11,5970347
8010;Altdorf (b. Haag);Altdorf (Haag/Obb.);de:09183:6248;48,1532311;12,1834998
8011;Bosostraße;Gars am Inn;de:09183:6544;48,1545855;12,2755592
8012;Glasberg Abzw.;Glasberg (Kr MÜ);de:09183:6948;48,1534528;12,2630636
8013;Reichgreißl;Reichgreißl;de:09183:6545;48,1476992;12,2438576
8014;Dörfl/Straß;Straß (Gars am Inn);de:09183:3108;48,1485503;12,2565328
8015;B12;Ramsau (b Dorfen);de:09183:7751;48,170548;12,2310566
8019;MVG Museum;München;de:09162:8019;48,1036328;11,6015712
8492;Seeleiten-Berggeist;Seeleiten (Staffels);de:09180:90511;;
8493;Grafenaschau;Grafenaschau;de:09180:10100;;
8494;Jägerhaus;Jägerhaus (b Murnau);de:09180:10006;;
8495;Bad Kohlgrub;Bad Kohlgrub;de:09180:10097;;
8496;Kurhaus;Bad Kohlgrub;de:09180:10098;;
8497;Saulgrub;Saulgrub;de:09180:42949;47,6658855;11,0246282
8498;Bahnhof Altenau;Altenau (Bay);de:09180:90009;;
8499;Unterammergau;Unterammergau;de:09180:90042;;
8500;Oberammergau;Oberammergau;de:09180:42929;47,5993203;11,0570304
8807;EADS Busbahnhof;Taufkirchen (b München);de:09184:8807;48,0504738;11,6549041
8809;EADS, Hugo-Junkers-Str.;Ottobrunn;de:09184:8809;48,0432793;11,6550928
8810;EADS, W.-Messerschmitt-Str.;Taufkirchen (b München);de:09184:8810;48,0463002;11,6586591
8812;Dornier-Werkgelände;Oberpfaffenhofen;de:09188:8812;48,0908717;11,2914098
8829;Bad Aibling;Bad Aibling;de:09187:40851;47,8620652;12,0044835
8831;Philippstraße;Penzberg;de:09190:41467;47,7520048;11,3747376
8832;Kräuterpark/Fachklinik;Bad Heilbrunn (Obb);de:09173:8832;47,7477345;11,4565471
8833;Karlstraße;Penzberg;de:09190:41461;47,7532309;11,3738752
8834;Kreisel/Grube;Penzberg;de:09190:41462;47,7549944;11,3797232
8835;Berghalde;Penzberg;de:09190:41453;47,7585756;11,38302
8836;Kindergarten;Penzberg;de:09190:41443;47,7638534;11,3875296
8837;Auf der Etz;Penzberg;de:09190:41444;47,7649041;11,3927398
8838;Krankenhaus;Penzberg;de:09190:41450;47,7555017;11,3754203
8857;Steinhöring;Steinhöring (Kr EBE);de:09175:8857;48,0836649;12,0316486
8888;Toni-Merkens-Weg;München;de:09162:8888;48,1706978;11,5415907
9000;Weilheim;Weilheim (i OB);de:09190:41571;47,8451086;11,1435022
9001;Schwalbenstraße;Vaterstetten;de:09175:9001;48,1075199;11,7632499
9004;Dreitorspitzstraße;Vaterstetten;de:09175:9004;48,1037408;11,7691159
9005;Johann-Strauß-Straße;Baldham;de:09175:9005;48,1049345;11,7916187
9006;Bahnhof;Egling a.d.Paar;de:09181:501;48,1907637;10,9765863
9007;Pfarrkirche;Egling a.d.Paar;de:09181:1603;48,1882663;10,983647
9008;Bernried;Bernried (a Starnberger See);de:09190:90040;47,8614685;11,2836664
9009;Seeshaupt;Seeshaupt;de:09190:41534;47,8226701;11,2871428
9010;Dießen;Dießen a.Ammersee;de:09181:500;47,9508625;11,1073091
9011;Riederau;Riederau (Ammersee);de:09181:505;47,982404;11,0971132
9012;Utting;Utting a.Ammersee;de:09181:507;48,0224948;11,09352
9013;Schondorf am Ammersee;Schondorf a Ammersee;de:09181:506;48,053122;11,0900884
9014;St. Alban;Sankt Alban (Dießen);de:09181:1423;47,9640913;11,1053059
9015;Spiridon-Louis-Ring;München;de:09162:9015;48,167864;11,554733
9016;Innbrücke;Gars am Inn;de:09183:5997;48,1504862;12,2782002
9020;Thambach Abzw.;Thambach;de:09183:6723;48,1838403;12,2608268
9023;Ortsmitte;Kirchdorf (b Haag);de:09183:80606;48,176359;12,1981154
9024;Abzw. B12;Oberndorf b Isen;de:09183:80909;48,1672648;12,1376947
9025;Straß b. Maitenbeth;Straß (Maitenbeth);de:09183:80652;48,1609016;12,1138804
9026;Abzw. Winden;Oberndorf b Isen;de:09183:80607;48,1730162;12,1349998
9027;Schmiechen;Schmiechen (Kr Aichach);de:09771:1300;;
9028;Egling a.d.Paar;Egling a.d.Paar;de:09181:501;48,1909613;10,9766222
9029;Olympiaberg;München;de:09162:9029;48,169188;11,5491904
9030;Raisting;Raisting (Obb);de:09190:45004;;
9031;Kaufering;Kaufering;de:09181:503;48,0815404;10,8548825
9032;Klosterlechfeld;Klosterlechfeld;de:09772:7580;48,1553765;10,8320923
9033;Landsberg Schule;Landsberg a.Lech;de:09181:510;48,0536444;10,8694801
9034;Landsberg;Landsberg a.Lech;de:09181:511;48,0476334;10,8714744
9035;Lagerlechfeld;Lagerlechfeld(nördl);de:09772:7570;;
9036;Oberottmarshausen;Oberottmarshausen;de:09772:7540;;
9037;Rosenheimer Str./Gimplberg;Wasserburg a.Inn;de:09187:42034;48,0578475;12,2302751
9038;Innhöhe;Wasserburg a.Inn;de:09187:42030;48,0603872;12,2128478
9039;Wohnheim ISK;Gabersee;de:09187:42050;48,061756;12,1981423
9040;Landschaftsweg;Wasserburg a.Inn;de:09187:42040;48,0615099;12,2089042
9041;B 304;Staudham/Wasserburg;de:09187:42056;48,0614498;12,173816
9042;Grundschule;Reitmehring;de:09187:46843;48,0592044;12,1909019
9043;Firma Meggle;Reitmehring;de:09187:42053;48,0557219;12,1863834
9044;Abzw. Ahornstraße;Reitmehring;de:09187:42052;48,0530499;12,1849281
9045;Holzmann;Nandlstadt;de:09178:9045;48,5129221;11,8130615
9046;Gewerbegebiet;Staudham/Wasserburg;de:09187:42054;48,0609215;12,1738699
9047;Ramsau / Felling;Felling (Oberbayern);de:09187:41566;48,0741162;12,138099
9048;Brandstätt, Abzw.;Brandstätt (Edling);de:09187:41369;48,0769371;12,1289002
9049;Breitmoos;Breitmoos;de:09187:43689;48,0781855;12,1177341
9050;Schwabmünchen;Schwabmünchen;de:09772:7200;;
9051;Einberg;Buch am Erlbach;de:09274:81366;48,4496603;12,0318372
9052;Graben (Lechfeld) Gewerbepark;Graben (Lechfeld);de:09772:7500;;
9053;Staudhamer Straße;Edling;de:09187:41429;48,0580756;12,1685608
9054;Römer-/Pfaffingerstraße;Edling;de:09187:41431;48,0575893;12,1589938
9055;Hochhaus;Hochhaus (Edling);de:09187:41430;48,0631549;12,157287
9056;Bobingen;Bobingen;de:09772:7100;;
9057;Bahnhof Inningen;Inningen;de:09761:700;;
9058;Abzw. Eichenweg;Pfaffing (Wasserburg;de:09187:41798;48,0523293;12,1106824
9059;Oed/Ried;Ried (Pfaffing);de:09187:41813;48,0644336;12,1103949
9060;Business-Campus Süd;Unterschleißheim;de:09184:9060;48,2734479;11,5583532
9061;Schule;Feldkirchen (Kr RO);de:09187:42135;47,9065732;11,8390408
9062;Neusäß;Neusäß;de:09772:5000;;
9063;Bahnhof Westheim;Westheim b.Augsburg;de:09772:5050;;
9064;Diedorf (Schwab);Diedorf (Schwab);de:09772:6100;;
9065;Gessertshausen;Gessertshausen;de:09772:6200;;
9066;Kutzenhausen;Kutzenhausen/Schwab;de:09772:6300;;
9067;Dinkelscherben;Dinkelscherben;de:09772:6400;;
9068;Gersthofen;Gersthofen;de:09772:4000;;
9069;Gablingen;Gablingen;de:09772:4100;;
9070;Langweid;Langweid am Lech;de:09772:4200;;
9071;Gymnasium;Bruckmühl (Mangfall);de:09187:41224;47,8854866;11,9145891
9072;Vagener Str./Sonnenstr.;Bruckmühl (Mangfall);de:09187:47071;47,8780221;11,9089657
9073;Unterreit, Abzw.;Unterreit/Kr Rosenhm;de:09187:41694;47,9129318;11,8262219
9074;Herbertshofen;Herbertshofen (Lech);de:09772:4350;;
9075;Ort;Högling (Oberbay);de:09187:79015;47,8866734;11,9504948
9076;Abzw. Högling;Högling (Oberbay);de:09187:41264;47,8830166;11,9502073
9077;Westendorf;Westendorf (Schwab);de:09772:4450;;
9078;Sonnenwiechser-/Rösnerstr.;Bruckmühl (Mangfall);de:09187:41228;47,8834444;11,9264199
9079;Sonnenstraße/Radlweg;Bad Aibling;de:09187:47072;47,8636321;11,9944494
9080;Nordendorf;Nordendorf;de:09772:4400;;
9081;Fabriksiedlung;Heufeldmühle;de:09187:46996;47,8766122;11,9362206
9082;Mertingen;Mertingen;de:09779:6200;;
9083;Fasanenstraße;Heufeldmühle;de:09187:46998;47,8743045;11,9469015
9084;Großer Stern;Hinrichssegen;de:09187:47001;47,8713217;11,9505667
9085;Abzw. Noder-/ Sonnenwiechs;Heufeldmühle;de:09187:41291;47,8879686;11,9273093
9086;Bäumenheim;Bäumenheim;de:09779:5954;;
9087;Markfeld;Unterheufeld;de:09187:47006;47,8686401;11,9799595
9088;Süd Chemie;Heufeld (Mangfall);de:09187:47007;47,8711952;11,966889
9089;Esbaum bei Haag;Esbaum (Kr MÜ);de:09183:80609;48,1702904;12,1620121
9090;Donauwörth;Donauwörth;de:09779:5500;;
9091;Friedberg (b Augsburg);Friedberg (Bay);de:09771:2000;;
9092;Obergriesbach;Obergriesbach (Schwab);de:09771:2200;;
9093;Bahnhof Radersdorf;Radersdorf (Schwab);de:09771:2400;;
9094;Abzw. Ramsau;Lengmoos (Obb);de:09183:7585;48,1422267;12,2197648
9095;Penstätt;Penstätt;de:09183:6293;48,1441688;12,2267088
9096;Aicha;Aicha (Kr Mühldorf);de:09183:80611;48,1464046;12,19728
